round,grade,matchup,opposition,batting_team,batsman_name,runs,balls,fours,sixes,how_out
4,1st,1st ST vs 1st FOO,1st ST,1st FOO,Jay Vine,20,46,1,0,c: B Macdonald b: T Paddington
4,1st,1st ST vs 1st FOO,1st ST,1st FOO,Liam Mason,7,31,1,0,c: E Newman b: W Lovell
4,1st,1st ST vs 1st FOO,1st ST,1st FOO,Daniel Wilczynski,7,13,1,0,not out
6,1st,CAR vs FOO,FOO,CAR,Jai Lemire,5,7,0,0,b: L Mason
6,1st,CAR vs FOO,FOO,CAR,Connor Rutland,11,11,2,0,b: B Roosenboom
6,1st,CAR vs FOO,FOO,CAR,Harrison Smyth,4,8,0,0,b: B Roosenboom
6,1st,CAR vs FOO,FOO,CAR,Jagadeswara Koduru,42,61,2,1,c: M Jamieson b: A Nadeem
6,1st,CAR vs FOO,FOO,CAR,Evan Gulbis,62,74,3,2,not out
6,1st,CAR vs FOO,FOO,CAR,Tom Smyth,9,6,1,0,b: D Brasher
6,1st,CAR vs FOO,FOO,CAR,Cameron Stevenson,0,1,0,0,not out
6,1st,CAR vs FOO,FOO,CAR,Michael Archer,,,,,did not bat
6,1st,CAR vs FOO,FOO,CAR,Lucas Brasher,,,,,did not bat
6,1st,CAR vs FOO,FOO,CAR,Andrew Lewis Poppa,,,,,did not bat
6,1st,CAR vs FOO,FOO,CAR,Aaron Smillie,,,,,did not bat
6,1st,CAR vs FOO,CAR,FOO,Aiman Nadeem,12,33,1,0,lbw: A Smillie
6,1st,CAR vs FOO,CAR,FOO,Mitchell Jamieson,1,6,0,0,c: J Koduru b: A Smillie
6,1st,CAR vs FOO,CAR,FOO,Dylan Brasher,23,28,3,0,c: H Smyth b: E Gulbis
6,1st,CAR vs FOO,CAR,FOO,Dylan Kight,32,33,2,0,b: C Rutland
6,1st,CAR vs FOO,CAR,FOO,Travis Dean,43,27,1,4,lbw: C Rutland
6,1st,CAR vs FOO,CAR,FOO,Max Hatzoglou,22,25,2,0,c: C Stevenson b: E Gulbis
6,1st,CAR vs FOO,CAR,FOO,Joshua Pace,,2,0,0,b: M Archer
6,1st,CAR vs FOO,CAR,FOO,Max Birthisel,8,12,0,0,not out
6,1st,CAR vs FOO,CAR,FOO,Jay Vine,1,2,0,0,not out
6,1st,CAR vs FOO,CAR,FOO,Liam Mason,,,,,did not bat
6,1st,CAR vs FOO,CAR,FOO,Ben Roosenboom,,,,,did not bat
6,1st,CAR vs FOO,CAR,FOO,Daniel Wilczynski,,,,,did not bat
5,1st,1st ST vs 1st MEL,1st MEL,1st ST,James Seymour,8,34,0,0,b: G Hannah
5,1st,1st ST vs 1st MEL,1st MEL,1st ST,Brandon Faber,16,55,1,0,c: J Harper b: J Merlo
5,1st,1st ST vs 1st MEL,1st MEL,1st ST,Blake Macdonald,25,64,3,0,lbw: J Driscoll
5,1st,1st ST vs 1st MEL,1st MEL,1st ST,Harry Dixon,8,17,1,0,c: W McGillivray b: C Howe
5,1st,1st ST vs 1st MEL,1st MEL,1st ST,Ed Newman,69,163,8,0,c: J Harper b: C Howe
5,1st,1st ST vs 1st MEL,1st MEL,1st ST,Thomas Russ,25,60,5,0,c: J Harper b: G Hannah
5,1st,1st ST vs 1st MEL,1st MEL,1st ST,Adam Crosthwaite,47,87,6,0,c: N du Toit b: G Hannah
5,1st,1st ST vs 1st MEL,1st MEL,1st ST,Matthew Hennig,7,25,1,0,lbw: J Driscoll
5,1st,1st ST vs 1st MEL,1st MEL,1st ST,Luke Destito,6,17,1,0,b: J Driscoll
5,1st,1st ST vs 1st MEL,1st MEL,1st ST,Will Lovell,13,60,1,0,not out
5,1st,1st ST vs 1st MEL,1st MEL,1st ST,Thomas Paddington,20,45,3,0,c: b: J Merlo
5,1st,1st ST vs 1st MEL,1st ST,1st MEL,Farzan Chowna,8,13,1,0,lbw: M Hennig
5,1st,1st ST vs 1st MEL,1st ST,1st MEL,Christian Howe,6,13,1,0,lbw: M Hennig
5,1st,1st ST vs 1st MEL,1st ST,1st MEL,Blake Thomson,3,7,0,0,lbw: L Destito
5,1st,1st ST vs 1st MEL,1st ST,1st MEL,Jonathan Merlo,6,11,1,0,b: L Destito
5,1st,1st ST vs 1st MEL,1st ST,1st MEL,Nikki du Toit,43,94,5,0,c: B Faber b: T Paddington
5,1st,1st ST vs 1st MEL,1st ST,1st MEL,Ritin Raman,30,64,5,0,lbw: T Paddington
5,1st,1st ST vs 1st MEL,1st ST,1st MEL,Jack Harper,44,67,6,0,c: B Faber b: T Paddington
5,1st,1st ST vs 1st MEL,1st ST,1st MEL,Thomas Wrigglesworth,13,39,2,0,lbw: M Hennig
5,1st,1st ST vs 1st MEL,1st ST,1st MEL,Wilson McGillivray,3,33,0,0,c: B Macdonald b: M Hennig
5,1st,1st ST vs 1st MEL,1st ST,1st MEL,Joshua Driscoll,0,10,0,0,not out
5,1st,1st ST vs 1st MEL,1st ST,1st MEL,Glenn Hannah,,,,,did not bat
5,1st,1st ST vs 1st MEL,1st ST,2nd ST,James Seymour,33,91,5,0,c: J Harper b: C Howe
5,1st,1st ST vs 1st MEL,1st ST,2nd ST,Brandon Faber,,8,0,0,c: b: G Hannah
5,1st,1st ST vs 1st MEL,1st ST,2nd ST,Will Lovell,3,13,0,0,c: J Harper b: J Merlo
5,1st,1st ST vs 1st MEL,1st ST,2nd ST,Blake Macdonald,2,23,0,0,c: B Thomson b: G Hannah
5,1st,1st ST vs 1st MEL,1st ST,2nd ST,Harry Dixon,105,105,17,1,not out
5,1st,1st ST vs 1st MEL,1st ST,2nd ST,Ed Newman,13,40,1,0,not out
5,1st,1st ST vs 1st MEL,1st ST,2nd ST,Adam Crosthwaite,,,,,did not bat
5,1st,1st ST vs 1st MEL,1st ST,2nd ST,Luke Destito,,,,,did not bat
5,1st,1st ST vs 1st MEL,1st ST,2nd ST,Matthew Hennig,,,,,did not bat
5,1st,1st ST vs 1st MEL,1st ST,2nd ST,Thomas Paddington,,,,,did not bat
5,1st,1st ST vs 1st MEL,1st ST,2nd ST,Thomas Russ,,,,,did not bat
6,1st,FIT vs CAS,CAS,FIT,Matthew Spoors,124,103,9,6,c: V Mohotty b: F Gordon
6,1st,FIT vs CAS,CAS,FIT,Jack Rudd,26,49,2,0,c: D Pollock b: E Allaway
6,1st,FIT vs CAS,CAS,FIT,Zachary Elliott,62,69,8,0,not out
6,1st,FIT vs CAS,CAS,FIT,Samuel Elliott,10,7,2,0,c: H Hoekstra b: F Gordon
6,1st,FIT vs CAS,CAS,FIT,Liam Winn,25,13,2,1,not out
6,1st,FIT vs CAS,CAS,FIT,Ejaaz Alavi,,,,,did not bat
6,1st,FIT vs CAS,CAS,FIT,Harkirat Bajwa,,,,,did not bat
6,1st,FIT vs CAS,CAS,FIT,Liam Banthorpe,,,,,did not bat
6,1st,FIT vs CAS,CAS,FIT,tom kellar,,,,,did not bat
6,1st,FIT vs CAS,CAS,FIT,Liam Myott,,,,,did not bat
6,1st,FIT vs CAS,CAS,FIT,Zac Parr,,,,,did not bat
6,1st,FIT vs CAS,FIT,CAS,Ashley Chandrasinghe,4,4,1,0,c: L Banthorpe b: S Elliott
6,1st,FIT vs CAS,FIT,CAS,Finlay Gordon,4,9,0,0,c: L Banthorpe b: S Elliott
6,1st,FIT vs CAS,FIT,CAS,Jackson Isakka,71,56,7,2,lbw: M Spoors
6,1st,FIT vs CAS,FIT,CAS,Yash Pednekar,41,58,5,0,c: J Rudd b: E Alavi
6,1st,FIT vs CAS,FIT,CAS,Daud Malik,2,10,0,0,b: M Spoors
6,1st,FIT vs CAS,FIT,CAS,Vinu Mohotty,,2,0,0,lbw: M Spoors
6,1st,FIT vs CAS,FIT,CAS,Devin Pollock,17,23,1,0,b: H Bajwa
6,1st,FIT vs CAS,FIT,CAS,Harry Hoekstra,1,5,0,0,c: S Elliott b: H Bajwa
6,1st,FIT vs CAS,FIT,CAS,Evan Allaway,9,15,0,0,c: J Rudd b: L Myott
6,1st,FIT vs CAS,FIT,CAS,Nathan Lambden,16,30,0,0,not out
6,1st,FIT vs CAS,FIT,CAS,Akshay Ramkumar,25,28,2,0,not out
6,1st,ESS vs RIN,RIN,ESS,Muhammad Arsalan,28,45,2,0,c: M Fotia b: D Walker
6,1st,ESS vs RIN,RIN,ESS,Joshua Trembearth,80,58,11,3,c: R Amin b: D Walker
6,1st,ESS vs RIN,RIN,ESS,Harry Duke,11,6,1,1,c: O Horlock b: M Fotia
6,1st,ESS vs RIN,RIN,ESS,Emerson White,2,6,0,0,c: D Walker b: M Fotia
6,1st,ESS vs RIN,RIN,ESS,Arshit Rajput,10,8,1,0,c: J Beaton b: M Fotia
6,1st,ESS vs RIN,RIN,ESS,Connor Poulton,6,7,0,0,c: A Flynn b: M Fotia
6,1st,ESS vs RIN,RIN,ESS,Liam Molloy,4,6,0,0,c: O Horlock b: T Sugumar
6,1st,ESS vs RIN,RIN,ESS,Ikroop Dhanoa,12,10,0,1,not out
6,1st,ESS vs RIN,RIN,ESS,Muhammad Abdulrafay,14,10,2,0,c: J Beaton b: D King
6,1st,ESS vs RIN,RIN,ESS,Nicholas McGuane,1,1,0,0,not out
6,1st,ESS vs RIN,RIN,ESS,Noman Safdar,,,,,did not bat
6,1st,ESS vs RIN,ESS,RIN,Tom Rogers,7,5,0,1,c: M Abdulrafay b: N Safdar
6,1st,ESS vs RIN,ESS,RIN,Archie Flynn,9,19,0,0,c: C Poulton b: M Abdulrafay
6,1st,ESS vs RIN,ESS,RIN,Rheedyi Adam Amin,29,29,3,0,st: C Poulton b: A Rajput
6,1st,ESS vs RIN,ESS,RIN,David King,28,37,1,0,b: L Molloy
6,1st,ESS vs RIN,ESS,RIN,Oliver Horlock,9,14,0,0,c: A Rajput b: M Arsalan
6,1st,ESS vs RIN,ESS,RIN,Benjamin Gibson,9,13,0,0,c: H Duke b: A Rajput
6,1st,ESS vs RIN,ESS,RIN,Timothy Sugumar,,1,0,0,c: C Poulton b: M Arsalan
6,1st,ESS vs RIN,ESS,RIN,Jackson Freeman,7,11,0,0,c: M Abdulrafay b: N McGuane
6,1st,ESS vs RIN,ESS,RIN,Dylan Walker,37,15,4,3,not out
6,1st,ESS vs RIN,ESS,RIN,Matthew Fotia,4,6,0,0,c: N Safdar b: A Rajput
6,1st,ESS vs RIN,ESS,RIN,Justin Beaton,2,2,0,0,"run out (E White, M Abdulrafay)"
6,1st,KIN vs GEE,GEE,KIN,Zen Malik,21,20,1,1,b: J Garner
6,1st,KIN vs GEE,GEE,KIN,Nic Tindall,22,47,2,0,c: L Field b: L Neate
6,1st,KIN vs GEE,GEE,KIN,Josh Manning,52,62,6,0,c: L Field b: J Garner
6,1st,KIN vs GEE,GEE,KIN,Jonathan Vincent,37,44,3,1,c: A Sehrawat b: J Garner
6,1st,KIN vs GEE,GEE,KIN,Vimesh Wickramasinghe,3,5,0,0,c: Z Attard b: J Garner
6,1st,KIN vs GEE,GEE,KIN,Thaveesh Attanayake,10,7,0,1,not out
6,1st,KIN vs GEE,GEE,KIN,Joel Lewis,17,9,1,1,not out
6,1st,KIN vs GEE,GEE,KIN,William Bowering,,,,,did not bat
6,1st,KIN vs GEE,GEE,KIN,Cory Cater,,,,,did not bat
6,1st,KIN vs GEE,GEE,KIN,Saad Khattak,,,,,did not bat
6,1st,KIN vs GEE,GEE,KIN,Luke Stow,,,,,did not bat
6,1st,KIN vs GEE,KIN,GEE,Liam Blackford,85,72,7,3,c: J Manning b: C Cater
6,1st,KIN vs GEE,KIN,GEE,Nathan Caulfield,,5,0,0,c: J Vincent b: L Stow
6,1st,KIN vs GEE,KIN,GEE,Joshua Larkin,69,88,7,1,not out
6,1st,KIN vs GEE,KIN,GEE,Ashley Armstrong,14,15,0,0,not out
6,1st,KIN vs GEE,KIN,GEE,Zane Attard,,,,,did not bat
6,1st,KIN vs GEE,KIN,GEE,Lachie Field,,,,,did not bat
6,1st,KIN vs GEE,KIN,GEE,Josh Garner,,,,,did not bat
6,1st,KIN vs GEE,KIN,GEE,Oliver Haberfield,,,,,did not bat
6,1st,KIN vs GEE,KIN,GEE,Lachlan Neate,,,,,did not bat
6,1st,KIN vs GEE,KIN,GEE,Arjun Sehrawat,,,,,did not bat
6,1st,KIN vs GEE,KIN,GEE,Eamonn Vines,,,,,did not bat
6,1st,MEL vs RIC,RIC,MEL,Finlay Bean,8,18,0,0,c: C Hinds b: M Perry
6,1st,MEL vs RIC,RIC,MEL,Fergus McKenna,31,54,4,0,c: D Parikh b: M Perry
6,1st,MEL vs RIC,RIC,MEL,Dhruv Poojari Redhu,4,11,0,0,b: M Perry
6,1st,MEL vs RIC,RIC,MEL,Noah Croes,1,3,0,0,c: M Perry b: B Rose
6,1st,MEL vs RIC,RIC,MEL,Henry Melville,30,38,2,0,b: D Parikh
6,1st,MEL vs RIC,RIC,MEL,Peter Hatzoglou,22,21,1,1,c: J D’Rozario b: D Parikh
6,1st,MEL vs RIC,RIC,MEL,Yuvraj Singh,25,19,2,1,c: J Sawrey b: B Rose
6,1st,MEL vs RIC,RIC,MEL,Janak Prakash,9,14,1,0,not out
6,1st,MEL vs RIC,RIC,MEL,Jack Lyndon,,2,0,0,lbw: D Parikh
6,1st,MEL vs RIC,RIC,MEL,Mark Stafford,,2,0,0,c: C Hinds b: B Rose
6,1st,MEL vs RIC,RIC,MEL,Tom Walker,1,2,0,0,c: J Doherty b: S Mills
6,1st,MEL vs RIC,MEL,RIC,Dan Scholz,34,55,2,0,run out (P Hatzoglou)
6,1st,MEL vs RIC,MEL,RIC,James Doherty,29,40,1,0,c: H Melville b: J Prakash
6,1st,MEL vs RIC,MEL,RIC,Jonathan D’Rozario,51,47,5,0,not out
6,1st,MEL vs RIC,MEL,RIC,Mitch Perry,7,9,0,0,c: F Bean b: P Hatzoglou
6,1st,MEL vs RIC,MEL,RIC,Jacob Hinds,20,18,2,0,b: P Hatzoglou
6,1st,MEL vs RIC,MEL,RIC,Sam Mills,,5,0,0,c: N Croes b: J Lyndon
6,1st,MEL vs RIC,MEL,RIC,Connor Hinds,11,6,1,1,c: F Bean b: P Hatzoglou
6,1st,MEL vs RIC,MEL,RIC,Joshua Sawrey,6,8,0,0,not out
6,1st,MEL vs RIC,MEL,RIC,Austin Anlezark,,,,,did not bat
6,1st,MEL vs RIC,MEL,RIC,Dhruval Parikh,,,,,did not bat
6,1st,MEL vs RIC,MEL,RIC,Brendan Rose,,,,,did not bat
7,1st,CAS vs ESS,ESS,CAS,Ruwantha Kellapotha,9,7,1,0,c: N Markovski b: N Safdar
7,1st,CAS vs ESS,ESS,CAS,Finlay Gordon,5,12,0,0,b: A Rajput
7,1st,CAS vs ESS,ESS,CAS,Jackson Isakka,9,7,2,0,c: I Dhanoa b: M Abdulrafay
7,1st,CAS vs ESS,ESS,CAS,Ashley Chandrasinghe,44,40,2,0,not out
7,1st,CAS vs ESS,ESS,CAS,Yash Pednekar,30,27,2,1,c: L Molloy b: M Abdulrafay
7,1st,CAS vs ESS,ESS,CAS,Daud Malik,,1,0,0,c: C Poulton b: M Abdulrafay
7,1st,CAS vs ESS,ESS,CAS,Harry Hoekstra,31,26,2,1,not out
7,1st,CAS vs ESS,ESS,CAS,Evan Allaway,,,,,did not bat
7,1st,CAS vs ESS,ESS,CAS,Nathan Lambden,,,,,did not bat
7,1st,CAS vs ESS,ESS,CAS,Devin Pollock,,,,,did not bat
7,1st,CAS vs ESS,ESS,CAS,Akshay Ramkumar,,,,,did not bat
7,1st,CAS vs ESS,CAS,ESS,Harry Duke,43,35,3,2,c: D Pollock b: F Gordon
7,1st,CAS vs ESS,CAS,ESS,Nicholas Markovski,20,18,1,0,c: N Lambden b: A Ramkumar
7,1st,CAS vs ESS,CAS,ESS,Simrth Singh Gill,,2,0,0,c: R Kellapotha b: A Ramkumar
7,1st,CAS vs ESS,CAS,ESS,Connor Poulton,20,18,3,0,c: J Isakka b: A Ramkumar
7,1st,CAS vs ESS,CAS,ESS,Emerson White,12,18,1,0,b: H Hoekstra
7,1st,CAS vs ESS,CAS,ESS,Arshit Rajput,23,15,0,2,st: D Pollock b: F Gordon
7,1st,CAS vs ESS,CAS,ESS,Ikroop Dhanoa,2,4,0,0,c: Y Pednekar b: A Ramkumar
7,1st,CAS vs ESS,CAS,ESS,Liam Molloy,3,4,0,0,not out
7,1st,CAS vs ESS,CAS,ESS,Muhammad Abdulrafay,,,,,did not bat
7,1st,CAS vs ESS,CAS,ESS,Nicholas McGuane,,,,,did not bat
7,1st,CAS vs ESS,CAS,ESS,Noman Safdar,,,,,did not bat
7,1st,FRA vs ST,ST,FRA,Charlie Maxwell,35,33,2,1,c: J Seymour b: T Russ
7,1st,FRA vs ST,ST,FRA,Luke Kranzbuhler,2,8,0,0,c: B Macdonald b: J Bartlett
7,1st,FRA vs ST,ST,FRA,Joseph Eckland,,2,0,0,c: J Bartlett b: L Destito
7,1st,FRA vs ST,ST,FRA,Jai Elcock,24,27,1,1,b: T Russ
7,1st,FRA vs ST,ST,FRA,Nicholas Taranto,1,4,0,0,b: M Hennig
7,1st,FRA vs ST,ST,FRA,Sam Gove,7,11,0,0,c: J Cunnington b: L Destito
7,1st,FRA vs ST,ST,FRA,Xavier Crone,1,2,0,0,b: T Russ
7,1st,FRA vs ST,ST,FRA,Mitchell Cestnik,8,8,0,0,not out
7,1st,FRA vs ST,ST,FRA,Lachlan Klauer,5,5,1,0,c: E Newman b: W Lovell
7,1st,FRA vs ST,ST,FRA,Jaspreet Singh,,1,0,0,c: M Hennig b: W Lovell
7,1st,FRA vs ST,ST,FRA,Jamie Matheson,8,7,0,0,not out
7,1st,FRA vs ST,FRA,ST,Harry Dixon,17,9,3,0,c: S Gove b: L Klauer
7,1st,FRA vs ST,FRA,ST,Brandon Faber,33,31,1,3,st: J Eckland b: J Matheson
7,1st,FRA vs ST,FRA,ST,Blake Macdonald,30,15,2,3,c: J Eckland b: L Klauer
7,1st,FRA vs ST,FRA,ST,James Seymour,6,14,0,0,c: J Eckland b: M Cestnik
7,1st,FRA vs ST,FRA,ST,Ed Newman,8,7,1,0,not out
7,1st,FRA vs ST,FRA,ST,Thomas Russ,1,3,0,0,c: X Crone b: M Cestnik
7,1st,FRA vs ST,FRA,ST,Jack Cunnington,0,0,0,0,not out
7,1st,FRA vs ST,FRA,ST,Joshua Bartlett,,,,,did not bat
7,1st,FRA vs ST,FRA,ST,Luke Destito,,,,,did not bat
7,1st,FRA vs ST,FRA,ST,Matthew Hennig,,,,,did not bat
7,1st,FRA vs ST,FRA,ST,Will Lovell,,,,,did not bat
7,1st,FOO vs RIN,RIN,FOO,Aiman Nadeem,50,27,4,3,c: M Fotia b: T Sugumar
7,1st,FOO vs RIN,RIN,FOO,Mitchell Jamieson,9,8,1,0,c: O Horlock b: M Fotia
7,1st,FOO vs RIN,RIN,FOO,Dylan Brasher,68,49,6,3,c: D King b: M Fotia
7,1st,FOO vs RIN,RIN,FOO,Dylan Kight,16,16,0,0,not out
7,1st,FOO vs RIN,RIN,FOO,Max Hatzoglou,0,1,0,0,not out
7,1st,FOO vs RIN,RIN,FOO,Max Birthisel,,,,,did not bat
7,1st,FOO vs RIN,RIN,FOO,Declan O'Brien,,,,,did not bat
7,1st,FOO vs RIN,RIN,FOO,Joshua Pace,,,,,did not bat
7,1st,FOO vs RIN,RIN,FOO,Ben Roosenboom,,,,,did not bat
7,1st,FOO vs RIN,RIN,FOO,Bailey Toseland,,,,,did not bat
7,1st,FOO vs RIN,RIN,FOO,Jay Vine,,,,,did not bat
7,1st,FOO vs RIN,FOO,RIN,Tom Rogers,4,5,1,0,c&b: J Vine
7,1st,FOO vs RIN,FOO,RIN,Patrick Gouge,,5,0,0,c: J Pace b: D Brasher
7,1st,FOO vs RIN,FOO,RIN,David King,,1,0,0,st: D Kight b: J Vine
7,1st,FOO vs RIN,FOO,RIN,Oliver Horlock,8,9,0,0,not out
7,1st,FOO vs RIN,FOO,RIN,Benjamin Gibson,,1,0,0,c: M Birthisel b: D Brasher
7,1st,FOO vs RIN,FOO,RIN,daniel ivanovic,5,7,0,0,b: D Brasher
7,1st,FOO vs RIN,FOO,RIN,Jackson Freeman,15,8,0,2,not out
7,1st,FOO vs RIN,FOO,RIN,Justin Beaton,,,,,did not bat
7,1st,FOO vs RIN,FOO,RIN,Matthew Fotia,,,,,did not bat
7,1st,FOO vs RIN,FOO,RIN,Gabe Lawson,,,,,did not bat
7,1st,FOO vs RIN,FOO,RIN,Timothy Sugumar,,,,,did not bat
7,1st,GRE vs MEL,MEL,GRE,Will Luxton,45,30,6,0,c: R Desai b: J Merlo
7,1st,GRE vs MEL,MEL,GRE,Prabhnoor Bhalla,7,5,1,0,c: J Harper b: J Sullivan
7,1st,GRE vs MEL,MEL,GRE,Ryan Stingel,36,36,3,0,b: J Merlo
7,1st,GRE vs MEL,MEL,GRE,Odil Perera,28,30,2,0,b: G Hannah
7,1st,GRE vs MEL,MEL,GRE,Robbie O’Brien,34,17,4,0,not out
7,1st,GRE vs MEL,MEL,GRE,Musa Hussain,3,4,0,0,not out
7,1st,GRE vs MEL,MEL,GRE,Benjamin Cliff,,,,,did not bat
7,1st,GRE vs MEL,MEL,GRE,Harry Fitzgerald,,,,,did not bat
7,1st,GRE vs MEL,MEL,GRE,Yaseen Muntasir,,,,,did not bat
7,1st,GRE vs MEL,MEL,GRE,Armann Singh,,,,,did not bat
7,1st,GRE vs MEL,MEL,GRE,Ivan Zmak,,,,,did not bat
7,1st,GRE vs MEL,GRE,MEL,Farzan Chowna,8,8,1,0,c: A Singh b: B Cliff
7,1st,GRE vs MEL,GRE,MEL,Blake Thomson,8,7,2,0,b: M Hussain
7,1st,GRE vs MEL,GRE,MEL,Christopher Kellaway,6,8,1,0,b: A Singh
7,1st,GRE vs MEL,GRE,MEL,Jonathan Merlo,75,47,9,1,not out
7,1st,GRE vs MEL,GRE,MEL,Charles Lill,8,9,0,0,c&b: A Singh
7,1st,GRE vs MEL,GRE,MEL,Jack Harper,7,7,1,0,c: W Luxton b: B Cliff
7,1st,GRE vs MEL,GRE,MEL,Thomas Wrigglesworth,25,15,3,0,b: Y Muntasir
7,1st,GRE vs MEL,GRE,MEL,Rishi Desai,2,5,0,0,not out
7,1st,GRE vs MEL,GRE,MEL,Glenn Hannah,,,,,did not bat
7,1st,GRE vs MEL,GRE,MEL,David Moody,,,,,did not bat
7,1st,GRE vs MEL,GRE,MEL,Jack Sullivan,,,,,did not bat
7,1st,CAR vs GEE,GEE,CAR,Jai Lemire,39,30,4,1,c: J Garner b: J Larkin
7,1st,CAR vs GEE,GEE,CAR,Connor Rutland,32,26,0,2,c: E Vines b: L Neate
7,1st,CAR vs GEE,GEE,CAR,Jagadeswara Koduru,17,16,1,0,c: L Field b: O Haberfield
7,1st,CAR vs GEE,GEE,CAR,Evan Gulbis,23,14,2,1,b: A Sehrawat
7,1st,CAR vs GEE,GEE,CAR,Tom Smyth,6,7,0,0,not out
7,1st,CAR vs GEE,GEE,CAR,Guntaas Brar,10,5,2,0,not out
7,1st,CAR vs GEE,GEE,CAR,Michael Archer,,,,,did not bat
7,1st,CAR vs GEE,GEE,CAR,Aaron Smillie,,,,,did not bat
7,1st,CAR vs GEE,GEE,CAR,Harrison Smyth,,,,,did not bat
7,1st,CAR vs GEE,GEE,CAR,Cameron Stevenson,,,,,did not bat
7,1st,CAR vs GEE,GEE,CAR,Dominic Sullivan,,,,,did not bat
7,1st,CAR vs GEE,CAR,GEE,Nathan Caulfield,44,36,4,2,c: A Smillie b: D Sullivan
7,1st,CAR vs GEE,CAR,GEE,Liam Blackford,6,8,1,0,b: A Smillie
7,1st,CAR vs GEE,CAR,GEE,Ashley Armstrong,10,12,0,0,c: J Lemire b: C Rutland
7,1st,CAR vs GEE,CAR,GEE,Joshua Larkin,4,4,1,0,b: C Rutland
7,1st,CAR vs GEE,CAR,GEE,Lachie Field,7,5,1,0,c: T Smyth b: C Rutland
7,1st,CAR vs GEE,CAR,GEE,Arjun Sehrawat,1,3,0,0,c: J Lemire b: D Sullivan
7,1st,CAR vs GEE,CAR,GEE,Eamonn Vines,61,25,3,5,not out
7,1st,CAR vs GEE,CAR,GEE,Josh Garner,8,3,0,1,not out
7,1st,CAR vs GEE,CAR,GEE,Oliver Haberfield,,,,,did not bat
7,1st,CAR vs GEE,CAR,GEE,Lachlan Neate,,,,,did not bat
7,1st,CAR vs GEE,CAR,GEE,Patrick Sullivan,,,,,did not bat
7,1st,MEL vs KIN,KIN,MEL,Fergus McKenna,2,6,0,0,c: N Tindall b: L Stow
7,1st,MEL vs KIN,KIN,MEL,Peter Hatzoglou,9,7,1,0,c: J Manning b: C Cater
7,1st,MEL vs KIN,KIN,MEL,Dhruv Poojari Redhu,21,19,1,0,b: S Khattak
7,1st,MEL vs KIN,KIN,MEL,Noah Croes,,4,0,0,c: J Lewis b: C Cater
7,1st,MEL vs KIN,KIN,MEL,Finlay Bean,71,45,8,1,not out
7,1st,MEL vs KIN,KIN,MEL,Michael Forwood,11,11,1,0,lbw: W Bowering
7,1st,MEL vs KIN,KIN,MEL,Yuvraj Singh,28,18,3,1,c: J Manning b: N Tindall
7,1st,MEL vs KIN,KIN,MEL,Ben Sears,5,3,1,0,b: S Khattak
7,1st,MEL vs KIN,KIN,MEL,Janak Prakash,8,7,0,0,not out
7,1st,MEL vs KIN,KIN,MEL,Mark Stafford,,,,,did not bat
7,1st,MEL vs KIN,KIN,MEL,Tom Walker,,,,,did not bat
7,1st,MEL vs KIN,MEL,KIN,Zen Malik,,2,0,0,c: P Hatzoglou b: M Stafford
7,1st,MEL vs KIN,MEL,KIN,Josh Manning,2,4,0,0,c: F Bean b: M Stafford
7,1st,MEL vs KIN,MEL,KIN,Jonathan Vincent,14,14,2,0,b: M Stafford
7,1st,MEL vs KIN,MEL,KIN,Vimesh Wickramasinghe,4,10,0,0,c: F Bean b: B Sears
7,1st,MEL vs KIN,MEL,KIN,Nic Tindall,30,30,2,0,c: N Croes b: Y Singh
7,1st,MEL vs KIN,MEL,KIN,Joel Lewis,3,5,0,0,c: F Bean b: P Hatzoglou
7,1st,MEL vs KIN,MEL,KIN,Saad Khattak,32,30,3,1,c: F McKenna b: P Hatzoglou
7,1st,MEL vs KIN,MEL,KIN,Cory Cater,6,8,0,0,c: N Croes b: Y Singh
7,1st,MEL vs KIN,MEL,KIN,Luke Stow,6,8,0,0,c: N Croes b: J Prakash
7,1st,MEL vs KIN,MEL,KIN,William Bowering,1,3,0,0,not out
7,1st,MEL vs KIN,MEL,KIN,Thaveesh Attanayake,,,,,did not bat
8,1st,KIN vs RIN,RIN,KIN,Zen Malik,32,32,1,2,not out
8,1st,KIN vs RIN,RIN,KIN,Nic Tindall,9,12,1,0,c: B Gibson b: J Freeman
8,1st,KIN vs RIN,RIN,KIN,Josh Manning,9,15,0,0,c: I Holland b: T Sugumar
8,1st,KIN vs RIN,RIN,KIN,Jonathan Vincent,5,7,0,0,not out
8,1st,KIN vs RIN,RIN,KIN,Charlie Aldridge,,,,,did not bat
8,1st,KIN vs RIN,RIN,KIN,William Bowering,,,,,did not bat
8,1st,KIN vs RIN,RIN,KIN,Cory Cater,,,,,did not bat
8,1st,KIN vs RIN,RIN,KIN,Saad Khattak,,,,,did not bat
8,1st,KIN vs RIN,RIN,KIN,Joel Lewis,,,,,did not bat
8,1st,KIN vs RIN,RIN,KIN,Luke Stow,,,,,did not bat
8,1st,KIN vs RIN,RIN,KIN,Vimesh Wickramasinghe,,,,,did not bat
8,1st,KIN vs RIN,KIN,RIN,Tom Rogers,10,8,2,0,c: J Lewis b: C Cater
8,1st,KIN vs RIN,KIN,RIN,Rheedyi Adam Amin,19,11,2,1,c: W Bowering b: N Tindall
8,1st,KIN vs RIN,KIN,RIN,Ian Holland,16,13,0,0,not out
