round,grade,matchup,opposition,bowling_team,bowler_name,overs,maidens,runs,wickets,wides,no_balls
9,1st,RIN vs MEL,RIN,MEL,Jonathan Merlo,4,,0,30,7.50,1
9,1st,RIN vs MEL,RIN,MEL,Thomas Wrigglesworth,4,,0,20,5.00,1
9,1st,RIN vs MEL,RIN,MEL,Rishi Desai,4,,0,24,6.00,0
9,1st,RIN vs MEL,MEL,RIN,David King,4,,0,35,8.75,0
9,1st,RIN vs MEL,MEL,RIN,Matthew Fotia,4,,1,15,3.75,1
9,1st,RIN vs MEL,MEL,RIN,Jackson Freeman,4,,0,17,4.25,0
9,1st,RIN vs MEL,MEL,RIN,Justin Beaton,3,,0,21,7.00,1
9,1st,RIN vs MEL,MEL,RIN,Tom Rogers,4,,0,20,5.00,1
9,1st,RIN vs MEL,MEL,RIN,Timothy Sugumar,1,,0,5,5.00,0
9,1st,GRE vs NOR,GRE,NOR,Michael Rogneda,2,,0,19,9.50,1
9,1st,GRE vs NOR,GRE,NOR,Jackson Smith,4,,1,35,8.75,1
9,1st,GRE vs NOR,GRE,NOR,Jack Lalor,3,,0,31,10.33,4
9,1st,GRE vs NOR,GRE,NOR,Aaron Crispe,4,,0,23,5.75,0
9,1st,GRE vs NOR,GRE,NOR,Matthew Pearce,3,,0,18,6.00,0
9,1st,GRE vs NOR,GRE,NOR,Joe Medew-Ewen,4,,0,17,4.25,0
9,1st,GRE vs NOR,NOR,GRE,Benjamin Cliff,3.3,,0,22,6.28,0
9,1st,GRE vs NOR,NOR,GRE,Musa Hussain,4,,0,36,9.00,3
9,1st,GRE vs NOR,NOR,GRE,Tobias Sutherland,3,,0,31,10.33,3
9,1st,GRE vs NOR,NOR,GRE,Armann Singh,4,,0,39,9.75,1
9,1st,GRE vs NOR,NOR,GRE,Yaseen Muntasir,4,,0,19,4.75,0
9,1st,KIN vs RIC,KIN,RIC,Joshua Sawrey,4,,0,21,5.25,2
9,1st,KIN vs RIC,KIN,RIC,Brendan Rose,4,,0,44,11.00,5
9,1st,KIN vs RIC,KIN,RIC,Dhruval Parikh,4,,0,23,5.75,0
9,1st,KIN vs RIC,KIN,RIC,Sam Mills,4,,0,24,6.00,1
9,1st,KIN vs RIC,KIN,RIC,Joshua Ash,3,,0,15,5.00,0
9,1st,KIN vs RIC,KIN,RIC,Jonathan D’Rozario,1,,0,6,6.00,0
9,1st,KIN vs RIC,RIC,KIN,Luke Stow,4,,0,41,10.25,0
9,1st,KIN vs RIC,RIC,KIN,Cory Cater,3,,0,39,13.00,1
9,1st,KIN vs RIC,RIC,KIN,William Bowering,4,,0,20,5.00,0
9,1st,KIN vs RIC,RIC,KIN,Saad Khattak,3.3,,0,24,6.85,0
9,1st,KIN vs RIC,RIC,KIN,Vimesh Wickramasinghe,1,,0,11,11.00,0
9,1st,FIT vs PRA,FIT,PRA,Matt Wilcox,4,,0,35,8.75,1
9,1st,FIT vs PRA,FIT,PRA,Brodie Symons,4,,0,28,7.00,0
9,1st,FIT vs PRA,FIT,PRA,Paul Walter,4,,0,31,7.75,0
9,1st,FIT vs PRA,FIT,PRA,Pranav Menon,2,,0,17,8.50,2
9,1st,FIT vs PRA,FIT,PRA,Lachlan Bangs,3,,0,25,8.33,1
9,1st,FIT vs PRA,FIT,PRA,Shenuka De Silva,2,,0,11,5.50,0
9,1st,FIT vs PRA,FIT,PRA,Charlie Giles,1,,0,11,11.00,0
9,1st,FIT vs PRA,PRA,FIT,Nicholas Fletcher,4,,0,40,10.00,0
9,1st,FIT vs PRA,PRA,FIT,Harkirat Bajwa,4,,0,11,2.75,0
9,1st,FIT vs PRA,PRA,FIT,Braden Taeuber,4,,0,36,9.00,1
9,1st,FIT vs PRA,PRA,FIT,Ejaaz Alavi,4,,0,29,7.25,0
9,1st,FIT vs PRA,PRA,FIT,Matthew Spoors,1,,0,13,13.00,0
9,1st,FIT vs PRA,PRA,FIT,Miller Childs,3,,0,20,6.66,0
9,1st,GEE vs MEL,GEE,MEL,Mark Stafford,4,,0,24,6.00,6
9,1st,GEE vs MEL,GEE,MEL,Ben Sears,4,,0,30,7.50,6
9,1st,GEE vs MEL,GEE,MEL,Peter Hatzoglou,4,,0,33,8.25,6
9,1st,GEE vs MEL,GEE,MEL,Tom Walker,4,,0,30,7.50,3
9,1st,GEE vs MEL,GEE,MEL,Douglas Warren,3.5,,0,20,5.21,7
9,1st,GEE vs MEL,MEL,GEE,Nathan Caulfield,0,,0,0,0.00,0
9,1st,GEE vs MEL,MEL,GEE,Josh Garner,3,,0,23,7.66,0
9,1st,GEE vs MEL,MEL,GEE,Oliver Haberfield,2,,0,19,9.50,2
9,1st,GEE vs MEL,MEL,GEE,Kieren Helwig,3.1,,0,34,10.73,3
9,1st,GEE vs MEL,MEL,GEE,Patrick Sullivan,2,,0,25,12.50,1
9,1st,GEE vs MEL,MEL,GEE,Arjun Sehrawat,3,,0,33,11.00,0
9,1st,GEE vs MEL,MEL,GEE,Joshua Larkin,2,,0,10,5.00,3
9,1st,GEE vs MEL,MEL,GEE,Lachie Field,1,,0,7,7.00,1
9,1st,DAN vs ESS,DAN,ESS,Noman Safdar,2,,0,13,6.50,4
9,1st,DAN vs ESS,DAN,ESS,Muhammad Abdulrafay,4,,0,22,5.50,2
9,1st,DAN vs ESS,DAN,ESS,Nicholas McGuane,4,,0,26,6.50,3
9,1st,DAN vs ESS,DAN,ESS,Liam Molloy,4,,0,28,7.00,0
9,1st,DAN vs ESS,DAN,ESS,Muhammad Arsalan,2,,0,11,5.50,0
9,1st,DAN vs ESS,DAN,ESS,Arshit Rajput,4,,0,31,7.75,3
9,1st,DAN vs ESS,ESS,DAN,James Nanopoulos,3.5,,0,31,8.08,0
9,1st,DAN vs ESS,ESS,DAN,Noah Hurley,4,,0,33,8.25,6
9,1st,DAN vs ESS,ESS,DAN,Vishwa Ramkumar,3,,0,23,7.66,6
9,1st,DAN vs ESS,ESS,DAN,Nathan Whitford,4,,0,16,4.00,1
9,1st,DAN vs ESS,ESS,DAN,Gehan Seneviratne,1,,0,12,12.00,0
9,1st,DAN vs ESS,ESS,DAN,Matthew Wilson,3,,0,13,4.33,1
9,1st,CAR vs FRA,CAR,FRA,Xavier Crone,4,,0,15,3.75,1
9,1st,CAR vs FRA,CAR,FRA,Aidan Lenehan,4,,0,17,4.25,0
9,1st,CAR vs FRA,CAR,FRA,Lachlan Klauer,2,,0,23,11.50,2
9,1st,CAR vs FRA,CAR,FRA,Mitchell Cestnik,3,,0,22,7.33,1
9,1st,CAR vs FRA,CAR,FRA,Jaspreet Singh,3,,0,16,5.33,0
9,1st,CAR vs FRA,CAR,FRA,Lachlan Curtis,4,,0,14,3.50,0
9,1st,CAR vs FRA,FRA,CAR,Cameron Stevenson,4,,0,27,6.75,6
9,1st,CAR vs FRA,FRA,CAR,Aaron Smillie,2.2,,0,28,12.00,2
9,1st,CAR vs FRA,FRA,CAR,Evan Gulbis,4,,0,21,5.25,0
9,1st,CAR vs FRA,FRA,CAR,Michael Archer,4,,0,22,5.50,1
9,1st,CAR vs FRA,FRA,CAR,Connor Rutland,1,,0,7,7.00,0
9,1st,CAR vs FRA,FRA,CAR,Tom Smyth,4,,0,6,1.50,0
10,1st,CAR vs CAS,CAR,CAS,Akshay Ramkumar,3,,0,41,13.66,0
10,1st,CAR vs CAS,CAR,CAS,Nathan Lambden,3,,0,30,10.00,0
10,1st,CAR vs CAS,CAR,CAS,Harry Hoekstra,2,,0,18,9.00,0
10,1st,CAR vs CAS,CAR,CAS,Muhammad Irfan,4,,1,29,7.25,0
10,1st,CAR vs CAS,CAR,CAS,Ruwantha Kellapotha,4,,0,14,3.50,0
10,1st,CAR vs CAS,CAR,CAS,Finlay Gordon,4,,0,29,7.25,0
10,1st,CAR vs CAS,CAS,CAR,Cameron Stevenson,3,,0,25,8.33,4
10,1st,CAR vs CAS,CAS,CAR,Aryan J Sharma,4,,0,32,8.00,0
10,1st,CAR vs CAS,CAS,CAR,Evan Gulbis,3,,0,34,11.33,0
10,1st,CAR vs CAS,CAS,CAR,Michael Archer,3.2,,0,18,5.40,1
10,1st,CAR vs CAS,CAS,CAR,Connor Rutland,2,,0,13,6.50,2
10,1st,CAR vs CAS,CAS,CAR,Tom Smyth,2,,0,8,4.00,1
10,1st,PRA vs GRE,PRA,GRE,Benjamin Cliff,4,,0,44,11.00,0
10,1st,PRA vs GRE,PRA,GRE,Musa Hussain,4,,0,53,13.25,1
10,1st,PRA vs GRE,PRA,GRE,Armann Singh,4,,0,52,13.00,1
10,1st,PRA vs GRE,PRA,GRE,Ivan Zmak,4,,0,37,9.25,0
10,1st,PRA vs GRE,PRA,GRE,Yaseen Muntasir,4,,0,71,17.75,0
10,1st,PRA vs GRE,GRE,PRA,Cam McClure,4,,0,35,8.75,4
10,1st,PRA vs GRE,GRE,PRA,Brodie Symons,4,,0,39,9.75,0
10,1st,PRA vs GRE,GRE,PRA,Shenuka De Silva,4,,0,30,7.50,0
10,1st,PRA vs GRE,GRE,PRA,Matt Wilcox,4,,0,24,6.00,1
10,1st,PRA vs GRE,GRE,PRA,Lachlan Bangs,2,,0,22,11.00,2
10,1st,PRA vs GRE,GRE,PRA,Cameron Hemp,2,,0,21,10.50,0
10,1st,ESS vs CAM,ESS,CAM,Charles Simondson,3,,0,25,8.33,0
10,1st,ESS vs CAM,ESS,CAM,William Walker,4,,0,39,9.75,0
10,1st,ESS vs CAM,ESS,CAM,Tom Nelson,3,,0,32,10.66,3
10,1st,ESS vs CAM,ESS,CAM,Shorye Chopra,4,,0,22,5.50,1
10,1st,ESS vs CAM,ESS,CAM,Jakey Pietz,3,,0,23,7.66,1
10,1st,ESS vs CAM,ESS,CAM,Liam Fitzpatrick,3,,0,21,7.00,0
10,1st,ESS vs CAM,CAM,ESS,Noman Safdar,4,,0,27,6.75,0
10,1st,ESS vs CAM,CAM,ESS,Muhammad Abdulrafay,4,,0,40,10.00,0
10,1st,ESS vs CAM,CAM,ESS,Liam Molloy,4,,0,31,7.75,0
10,1st,ESS vs CAM,CAM,ESS,Nicholas McGuane,4,,0,25,6.25,1
10,1st,ESS vs CAM,CAM,ESS,Arshit Rajput,2,,0,25,12.50,0
10,1st,ESS vs CAM,CAM,ESS,Muhammad Arsalan,2,,0,20,10.00,0
10,1st,NOR vs FIT,NOR,FIT,Nicholas Fletcher,3,,0,16,5.33,5
10,1st,NOR vs FIT,NOR,FIT,Harkirat Bajwa,4,,0,37,9.25,0
10,1st,NOR vs FIT,NOR,FIT,Braden Taeuber,4,,0,19,4.75,0
10,1st,NOR vs FIT,NOR,FIT,Miller Childs,4,,0,19,4.75,1
10,1st,NOR vs FIT,NOR,FIT,Glenn Maxwell,4,,0,21,5.25,0
10,1st,NOR vs FIT,NOR,FIT,Ejaaz Alavi,1,,0,14,14.00,0
10,1st,NOR vs FIT,FIT,NOR,Michael Rogneda,2,,0,11,5.50,0
10,1st,NOR vs FIT,FIT,NOR,Jackson Smith,3.4,,0,35,9.54,6
10,1st,NOR vs FIT,FIT,NOR,Jack Lalor,3,,0,39,13.00,2
10,1st,NOR vs FIT,FIT,NOR,Joe Medew-Ewen,4,,0,31,7.75,1
10,1st,NOR vs FIT,FIT,NOR,Matthew Pearce,2,,0,7,3.50,0
10,1st,NOR vs FIT,FIT,NOR,Aaron Crispe,2,,0,11,5.50,3
10,1st,RIC vs DAN,RIC,DAN,James Nanopoulos,4,,0,26,6.50,0
10,1st,RIC vs DAN,RIC,DAN,Noah Hurley,4,,0,29,7.25,5
10,1st,RIC vs DAN,RIC,DAN,Matthew Wilson,4,,0,25,6.25,1
10,1st,RIC vs DAN,RIC,DAN,Vishwa Ramkumar,3,,0,19,6.33,1
10,1st,RIC vs DAN,RIC,DAN,Nathan Whitford,4,,0,26,6.50,5
10,1st,RIC vs DAN,RIC,DAN,Gehan Seneviratne,1,,0,10,10.00,0
10,1st,RIC vs DAN,DAN,RIC,Brendan Rose,4,,0,19,4.75,2
10,1st,RIC vs DAN,DAN,RIC,Joshua Sawrey,4,,0,20,5.00,5
10,1st,RIC vs DAN,DAN,RIC,Sam Mills,4,,0,16,4.00,1
10,1st,RIC vs DAN,DAN,RIC,Dhruval Parikh,4,,0,21,5.25,2
10,1st,RIC vs DAN,DAN,RIC,Joshua Ash,4,,0,20,5.00,1
10,1st,RIN vs FRA,RIN,FRA,Xavier Crone,4,,0,22,5.50,1
10,1st,RIN vs FRA,RIN,FRA,Aidan Lenehan,4,,0,41,10.25,0
10,1st,RIN vs FRA,RIN,FRA,Lachlan Klauer,4,,0,31,7.75,0
10,1st,RIN vs FRA,RIN,FRA,Jaspreet Singh,4,,0,36,9.00,1
10,1st,RIN vs FRA,RIN,FRA,Lachlan Curtis,1,,0,8,8.00,0
10,1st,RIN vs FRA,RIN,FRA,Mitchell Cestnik,3,,0,31,10.33,0
10,1st,RIN vs FRA,FRA,RIN,David King,4,,0,23,5.75,1
10,1st,RIN vs FRA,FRA,RIN,Matthew Fotia,3,,0,19,6.33,2
10,1st,RIN vs FRA,FRA,RIN,Jackson Freeman,4,,0,19,4.75,2
10,1st,RIN vs FRA,FRA,RIN,Dylan Walker,4,,0,23,5.75,1
10,1st,RIN vs FRA,FRA,RIN,Justin Beaton,2,,0,10,5.00,0
10,1st,RIN vs FRA,FRA,RIN,Rheedyi Adam Amin,2.2,,0,23,9.85,0
10,1st,ST vs MEL,ST,MEL,Tom Walker,1,,0,9,9.00,2
10,1st,ST vs MEL,ST,MEL,Ben Sears,4,,0,40,10.00,1
10,1st,ST vs MEL,ST,MEL,Mark Stafford,3,,0,19,6.33,1
10,1st,ST vs MEL,ST,MEL,Peter Hatzoglou,4,,0,17,4.25,0
10,1st,ST vs MEL,ST,MEL,Douglas Warren,4,,0,25,6.25,0
10,1st,ST vs MEL,ST,MEL,Yuvraj Singh,4,,0,32,8.00,0
10,1st,ST vs MEL,MEL,ST,Will Lovell,4,,0,42,10.50,1
10,1st,ST vs MEL,MEL,ST,Luke Destito,2,,0,11,5.50,0
10,1st,ST vs MEL,MEL,ST,Thomas Paddington,4,,0,20,5.00,1
10,1st,ST vs MEL,MEL,ST,James Seymour,2,,0,12,6.00,0
10,1st,ST vs MEL,MEL,ST,Matthew Hennig,4,,0,30,7.50,1
10,1st,ST vs MEL,MEL,ST,Thomas Russ,4,,0,24,6.00,0
10,1st,KIN vs MEL,KIN,MEL,David Moody,4,,0,26,6.50,6
10,1st,KIN vs MEL,KIN,MEL,Jack Sullivan,4,,0,13,3.25,1
10,1st,KIN vs MEL,KIN,MEL,Thomas Wrigglesworth,4,,0,20,5.00,0
10,1st,KIN vs MEL,KIN,MEL,Jonathan Merlo,4,,0,27,6.75,1
10,1st,KIN vs MEL,KIN,MEL,James Rosham,2,,0,21,10.50,0
10,1st,KIN vs MEL,KIN,MEL,Campbell Kellaway,2,,0,8,4.00,0
10,1st,KIN vs MEL,MEL,KIN,Luke Stow,2,,0,25,12.50,1
10,1st,KIN vs MEL,MEL,KIN,Cory Cater,4,,0,36,9.00,2
10,1st,KIN vs MEL,MEL,KIN,Saad Khattak,3,,0,31,10.33,0
10,1st,KIN vs MEL,MEL,KIN,William Bowering,2,,0,16,8.00,0
10,1st,KIN vs MEL,MEL,KIN,Nic Tindall,1.2,,0,9,6.75,0
10,1st,GEE vs FOO,GEE,FOO,Dylan Kight,0,,0,0,0.00,0
10,1st,GEE vs FOO,GEE,FOO,Jay Vine,4,,0,31,7.75,5
10,1st,GEE vs FOO,GEE,FOO,Liam Mason,4,,0,24,6.00,2
10,1st,GEE vs FOO,GEE,FOO,Max Birthisel,4,,0,37,9.25,0
10,1st,GEE vs FOO,GEE,FOO,Aiman Nadeem,2,,0,20,10.00,1
10,1st,GEE vs FOO,GEE,FOO,Dylan Brasher,2,,0,20,10.00,0
10,1st,GEE vs FOO,GEE,FOO,Bailey Toseland,4,,0,29,7.25,0
10,1st,GEE vs FOO,FOO,GEE,Oliver Haberfield,2,,0,23,11.50,2
10,1st,GEE vs FOO,FOO,GEE,Josh Garner,3,,0,32,10.66,1
10,1st,GEE vs FOO,FOO,GEE,Kieren Helwig,2,,0,37,18.50,0
10,1st,GEE vs FOO,FOO,GEE,Zane Attard,3.5,,0,26,6.78,0
10,1st,GEE vs FOO,FOO,GEE,Joshua Larkin,2,,0,16,8.00,0
10,1st,GEE vs FOO,FOO,GEE,Tom O’Connell,4,,0,21,5.25,0
10,1st,GEE vs FOO,FOO,GEE,Lachie Field,2,,0,16,8.00,0
11,1st,ST vs GRE,ST,GRE,Benjamin Cliff,4,,0,32,8.00,0
11,1st,ST vs GRE,ST,GRE,Musa Hussain,4,,0,32,8.00,7
11,1st,ST vs GRE,ST,GRE,Ivan Zmak,4,,0,27,6.75,0
11,1st,ST vs GRE,ST,GRE,Yaseen Muntasir,4,,0,25,6.25,0
11,1st,ST vs GRE,ST,GRE,Armann Singh,4,,0,40,10.00,2
11,1st,ST vs GRE,GRE,ST,Luke Destito,3,,0,27,9.00,1
11,1st,ST vs GRE,GRE,ST,Will Lovell,1,,0,13,13.00,0
11,1st,ST vs GRE,GRE,ST,Thomas Paddington,4,,0,27,6.75,0
11,1st,ST vs GRE,GRE,ST,Matthew Hennig,4,,0,19,4.75,0
11,1st,ST vs GRE,GRE,ST,Thomas Russ,4,,0,30,7.50,0
11,1st,ST vs GRE,GRE,ST,James Seymour,4,,0,24,6.00,0
11,1st,MEL vs MEL,MEL,MEL,Tom Walker,3,,0,39,13.00,1
11,1st,MEL vs MEL,MEL,MEL,Mark Stafford,4,,0,34,8.50,0
11,1st,MEL vs MEL,MEL,MEL,Peter Hatzoglou,4,,0,25,6.25,2
11,1st,MEL vs MEL,MEL,MEL,Douglas Warren,4,,0,20,5.00,0
11,1st,MEL vs MEL,MEL,MEL,Yuvraj Singh,4,,0,25,6.25,0
11,1st,MEL vs MEL,MEL,MEL,Janak Prakash,1,,0,16,16.00,3
11,1st,MEL vs MEL,MEL,MEL,Jack Sullivan,3,,0,28,9.33,0
11,1st,MEL vs MEL,MEL,MEL,Thomas Curran,4,,0,37,9.25,0
11,1st,MEL vs MEL,MEL,MEL,David Moody,4,,0,38,9.50,0
11,1st,MEL vs MEL,MEL,MEL,Thomas Wrigglesworth,3,,0,16,5.33,0
11,1st,MEL vs MEL,MEL,MEL,Campbell Kellaway,1,,0,10,10.00,0
11,1st,MEL vs MEL,MEL,MEL,Jonathan Merlo,3,,0,32,10.66,0
11,1st,ESS vs GEE,ESS,GEE,Josh Garner,4,,0,37,9.25,5
11,1st,ESS vs GEE,ESS,GEE,Oliver Haberfield,2,,0,12,6.00,2
11,1st,ESS vs GEE,ESS,GEE,Lachie Field,2,,0,14,7.00,0
11,1st,ESS vs GEE,ESS,GEE,Lachlan Neate,2,,0,30,15.00,0
11,1st,ESS vs GEE,ESS,GEE,Joshua Larkin,4,,0,13,3.25,0
11,1st,ESS vs GEE,ESS,GEE,Tom O’Connell,2,,0,15,7.50,0
11,1st,ESS vs GEE,ESS,GEE,Zane Attard,4,,0,24,6.00,0
11,1st,ESS vs GEE,GEE,ESS,Noman Safdar,4,,0,14,3.50,1
11,1st,ESS vs GEE,GEE,ESS,Muhammad Abdulrafay,4,,0,44,11.00,1
11,1st,ESS vs GEE,GEE,ESS,Liam Molloy,3,,0,19,6.33,0
11,1st,ESS vs GEE,GEE,ESS,Nicholas McGuane,4,,0,36,9.00,1
11,1st,ESS vs GEE,GEE,ESS,Arshit Rajput,2.4,,0,30,11.25,1
11,1st,CAS vs NOR,CAS,NOR,Michael Rogneda,2,,0,28,14.00,2
11,1st,CAS vs NOR,CAS,NOR,Jackson Smith,4,,0,32,8.00,0
11,1st,CAS vs NOR,CAS,NOR,Aaron Crispe,4,,0,32,8.00,0
11,1st,CAS vs NOR,CAS,NOR,Joe Medew-Ewen,4,,0,45,11.25,2
11,1st,CAS vs NOR,CAS,NOR,Matthew Pearce,3,,0,35,11.66,5
11,1st,CAS vs NOR,CAS,NOR,Jack Lalor,3,,0,25,8.33,1
11,1st,CAS vs NOR,NOR,CAS,Akshay Ramkumar,4,,0,37,9.25,0
11,1st,CAS vs NOR,NOR,CAS,Nathan Lambden,2,,1,7,3.50,0
11,1st,CAS vs NOR,NOR,CAS,Harry Hoekstra,2,,0,12,6.00,0
11,1st,CAS vs NOR,NOR,CAS,Muhammad Irfan,2,,0,16,8.00,0
11,1st,CAS vs NOR,NOR,CAS,Finlay Gordon,4,,0,32,8.00,1
11,1st,CAS vs NOR,NOR,CAS,Ruwantha Kellapotha,4,,0,35,8.75,0
11,1st,CAS vs NOR,NOR,CAS,Daud Malik,2,,0,29,14.50,0
11,1st,DAN vs RIN,DAN,RIN,David King,4,,0,21,5.25,0
11,1st,DAN vs RIN,DAN,RIN,Matthew Fotia,4,,0,21,5.25,4
11,1st,DAN vs RIN,DAN,RIN,Jackson Freeman,2,,0,17,8.50,0
11,1st,DAN vs RIN,DAN,RIN,Dylan Walker,4,,0,15,3.75,0
11,1st,DAN vs RIN,DAN,RIN,Tom Rogers,4,,0,23,5.75,2
11,1st,DAN vs RIN,DAN,RIN,Rheedyi Adam Amin,1,,0,5,5.00,0
11,1st,DAN vs RIN,DAN,RIN,Justin Beaton,1,,0,7,7.00,0
11,1st,DAN vs RIN,RIN,DAN,James Nanopoulos,3,,0,22,7.33,1
11,1st,DAN vs RIN,RIN,DAN,Noah Hurley,4,,0,26,6.50,1
11,1st,DAN vs RIN,RIN,DAN,Nathan Whitford,1,,0,22,22.00,5
11,1st,DAN vs RIN,RIN,DAN,Gehan Seneviratne,3,,0,21,7.00,0
11,1st,DAN vs RIN,RIN,DAN,Vishwa Ramkumar,1.1,,0,11,9.43,0
11,1st,DAN vs RIN,RIN,DAN,Matthew Wilson,2,,0,12,6.00,0
11,1st,RIC vs FRA,RIC,FRA,Aidan Lenehan,4,,0,30,7.50,2
11,1st,RIC vs FRA,RIC,FRA,Xavier Crone,4,,0,28,7.00,2
11,1st,RIC vs FRA,RIC,FRA,Mitchell Cestnik,3,,0,28,9.33,3
11,1st,RIC vs FRA,RIC,FRA,Lachlan Klauer,4,,0,20,5.00,0
11,1st,RIC vs FRA,RIC,FRA,Jaspreet Singh,4,,0,33,8.25,3
11,1st,RIC vs FRA,RIC,FRA,Lachlan Curtis,1,,0,12,12.00,0
11,1st,RIC vs FRA,FRA,RIC,Brendan Rose,4,,0,21,5.25,2
11,1st,RIC vs FRA,FRA,RIC,Joshua Sawrey,4,,0,42,10.50,0
11,1st,RIC vs FRA,FRA,RIC,Dhruval Parikh,4,,0,24,6.00,1
11,1st,RIC vs FRA,FRA,RIC,Sam Mills,4,,0,35,8.75,0
11,1st,RIC vs FRA,FRA,RIC,Joshua Ash,4,,0,19,4.75,2
11,1st,PRA vs KIN,PRA,KIN,Luke Stow,3,,0,30,10.00,1
11,1st,PRA vs KIN,PRA,KIN,Cory Cater,4,,0,23,5.75,1
11,1st,PRA vs KIN,PRA,KIN,William Bowering,4,,0,22,5.50,0
11,1st,PRA vs KIN,PRA,KIN,Saad Khattak,3,,0,28,9.33,1
11,1st,PRA vs KIN,PRA,KIN,Nic Tindall,4,,0,22,5.50,0
11,1st,PRA vs KIN,PRA,KIN,Vimesh Wickramasinghe,2,,0,10,5.00,0
11,1st,PRA vs KIN,KIN,PRA,Brodie Symons,4,,1,14,3.50,1
11,1st,PRA vs KIN,KIN,PRA,Cam McClure,3,,0,13,4.33,0
11,1st,PRA vs KIN,KIN,PRA,Paul Walter,4,,0,25,6.25,1
11,1st,PRA vs KIN,KIN,PRA,Matt Wilcox,3.1,,0,9,2.84,1
11,1st,PRA vs KIN,KIN,PRA,Shenuka De Silva,4,,0,33,8.25,5
11,1st,FIT vs CAR,FIT,CAR,Cameron Stevenson,4,,0,50,12.50,1
11,1st,FIT vs CAR,FIT,CAR,Aryan J Sharma,3,,0,27,9.00,0
11,1st,FIT vs CAR,FIT,CAR,Evan Gulbis,3,,0,29,9.66,0
11,1st,FIT vs CAR,FIT,CAR,Tom Smyth,3,,0,12,4.00,0
11,1st,FIT vs CAR,FIT,CAR,Connor Rutland,3,,0,33,11.00,1
11,1st,FIT vs CAR,FIT,CAR,Michael Archer,4,,0,25,6.25,0
11,1st,FIT vs CAR,CAR,FIT,Samuel Elliott,4,,0,33,8.25,0
11,1st,FIT vs CAR,CAR,FIT,Harkirat Bajwa,4,,0,42,10.50,0
11,1st,FIT vs CAR,CAR,FIT,Nicholas Fletcher,1,,0,12,12.00,0
11,1st,FIT vs CAR,CAR,FIT,Miller Childs,4,,0,23,5.75,1
11,1st,FIT vs CAR,CAR,FIT,Matthew Spoors,2,,0,23,11.50,0
11,1st,FIT vs CAR,CAR,FIT,Glenn Maxwell,4,,0,34,8.50,0
11,1st,FIT vs CAR,CAR,FIT,Braden Taeuber,1,,0,11,11.00,0
11,1st,CAM vs FOO,CAM,FOO,Jay Vine,4,,0,18,4.50,0
11,1st,CAM vs FOO,CAM,FOO,Liam Mason,4,,0,42,10.50,1
11,1st,CAM vs FOO,CAM,FOO,Max Birthisel,4,,0,40,10.00,1
11,1st,CAM vs FOO,CAM,FOO,Bailey Toseland,3,,0,30,10.00,0
11,1st,CAM vs FOO,CAM,FOO,Aiman Nadeem,4,,0,25,6.25,1
11,1st,CAM vs FOO,CAM,FOO,Dylan Brasher,1,,0,10,10.00,0
11,1st,CAM vs FOO,FOO,CAM,William Walker,4,,0,31,7.75,0
11,1st,CAM vs FOO,FOO,CAM,Charles Simondson,4,,0,57,14.25,0
11,1st,CAM vs FOO,FOO,CAM,Hamish McKenzie,2.1,,0,9,4.15,0
11,1st,CAM vs FOO,FOO,CAM,Tom Nelson,4,,0,24,6.00,0
11,1st,CAM vs FOO,FOO,CAM,Jakey Pietz,3,,0,33,11.00,0
11,1st,CAM vs FOO,FOO,CAM,Liam Fitzpatrick,2,,0,14,7.00,0
12,1st,DAN vs FRA,DAN,FRA,Xavier Crone,8,,2,19,2.37,1
12,1st,DAN vs FRA,DAN,FRA,Aidan Lenehan,9.2,,2,22,2.35,2
12,1st,DAN vs FRA,DAN,FRA,Lachlan Klauer,8,,1,23,2.87,0
12,1st,DAN vs FRA,DAN,FRA,Jamie Matheson,9,,0,34,3.77,1
12,1st,DAN vs FRA,DAN,FRA,Jaspreet Singh,10,,1,34,3.40,1
12,1st,DAN vs FRA,DAN,FRA,Jai Elcock,1,,1,0,0.00,0
12,1st,DAN vs FRA,FRA,DAN,James Nanopoulos,6,,0,27,4.50,1
12,1st,DAN vs FRA,FRA,DAN,Noah Hurley,7,,0,37,5.28,3
12,1st,DAN vs FRA,FRA,DAN,Matthew Wilson,4,,0,17,4.25,0
12,1st,DAN vs FRA,FRA,DAN,Nathan Whitford,4,,1,21,5.25,0
12,1st,DAN vs FRA,FRA,DAN,Vishwa Ramkumar,5,,0,24,4.80,2
12,1st,DAN vs FRA,FRA,DAN,Gehan Seneviratne,1.4,,0,8,4.80,0
12,1st,MEL vs FIT,MEL,FIT,Miller Childs,9,,0,32,3.55,3
12,1st,MEL vs FIT,MEL,FIT,Braden Taeuber,10,,0,36,3.60,1
12,1st,MEL vs FIT,MEL,FIT,Harkirat Bajwa,10,,4,20,2.00,0
12,1st,MEL vs FIT,MEL,FIT,Ejaaz Alavi,10,,0,36,3.60,0
12,1st,MEL vs FIT,MEL,FIT,Liam Myott,10,,1,19,1.90,0
12,1st,MEL vs FIT,FIT,MEL,Tom Walker,7,,1,29,4.14,0
12,1st,MEL vs FIT,FIT,MEL,Ben Sears,6,,2,19,3.16,2
12,1st,MEL vs FIT,FIT,MEL,Mark Stafford,9,,2,14,1.55,2
12,1st,MEL vs FIT,FIT,MEL,Peter Hatzoglou,6,,0,34,5.66,5
